,Date,Volume,nasdak,sp
2352,2013-11-07,929920,3857.330078,1747.150024
2353,2013-11-08,1529780,3919.22998,1770.609985
2354,2013-11-11,1304440,3919.790039,1771.890015
2355,2013-11-12,932345,3919.919922,1767.689941
2356,2013-11-13,992050,3965.580078,1782.0
2357,2013-11-14,738515,3972.73999,1790.619995
2358,2013-11-15,894005,3985.969971,1798.180054
2359,2013-11-18,706495,3949.070068,1791.530029
2360,2013-11-19,442850,3931.550049,1787.869995
2361,2013-11-20,930855,3921.27002,1781.369995
2362,2013-11-21,1102905,3969.159912,1795.849976
2363,2013-11-22,591345,3991.649902,1804.76001
2364,2013-11-25,577365,3994.570068,1802.47998
2365,2013-11-26,637395,4017.75,1802.75
2366,2013-11-27,885585,4044.75,1807.22998
2367,2013-11-29,1574955,4059.889893,1805.810059
2368,2013-12-02,594685,4045.26001,1800.900024
2369,2013-12-03,457035,4037.199951,1795.150024
2370,2013-12-04,775615,4038.0,1792.810059
2371,2013-12-05,662480,4033.169922,1785.030029
2372,2013-12-06,840460,4062.52002,1805.089966
2373,2013-12-09,928180,4068.75,1808.369995
2374,2013-12-10,776065,4060.48999,1802.619995
2375,2013-12-11,828580,4003.810059,1782.219971
2376,2013-12-12,486365,3998.399902,1775.5
2377,2013-12-13,533055,4000.97998,1775.319946
2378,2013-12-16,995370,4029.52002,1786.540039
2379,2013-12-17,646205,4023.679932,1781.0
2380,2013-12-18,869850,4070.060059,1810.650024
2381,2013-12-19,1181685,4058.139893,1809.599976
2382,2013-12-20,839785,4104.740234,1818.319946
2383,2013-12-23,699120,4148.899902,1827.98999
2384,2013-12-24,639300,4155.419922,1833.319946
2385,2013-12-26,682890,4167.180176,1842.02002
2386,2013-12-27,842485,4156.589844,1841.400024
2387,2013-12-30,528295,4154.200195,1841.069946
2388,2014-01-02,589375,4143.069824,1831.97998
2389,2014-01-03,550045,4131.910156,1831.369995
2390,2014-01-06,1102345,4113.680176,1826.77002
2391,2014-01-07,929130,4153.180176,1837.880005
2392,2014-01-08,721165,4165.609863,1837.48999
2393,2014-01-09,1141940,4156.189941,1838.130005
2394,2014-01-10,1069900,4174.669922,1842.369995
2395,2014-01-13,990805,4113.299805,1819.199951
2396,2014-01-14,948620,4183.02002,1838.880005
2397,2014-01-15,981955,4214.879883,1848.380005
2398,2014-01-16,787795,4218.689941,1845.890015
2399,2014-01-17,809200,4197.580078,1838.699951
2400,2014-01-21,367725,4225.759766,1843.800049
2401,2014-01-22,555645,4243.0,1844.859985
2402,2014-01-23,592930,4218.879883,1828.459961
2403,2014-01-24,313850,4128.169922,1790.290039
2404,2014-01-27,1689515,4083.610107,1781.560059
2405,2014-01-28,1422640,4097.959961,1792.5
2406,2014-01-29,557485,4051.429932,1774.199951
2407,2014-02-03,686520,3996.959961,1741.890015
2408,2014-02-04,838625,4031.52002,1755.199951
2409,2014-02-05,678670,4011.550049,1751.640015
2410,2014-02-06,761545,4057.120117,1773.430054
2411,2014-02-07,2140360,4125.859863,1797.02002
2412,2014-02-10,934755,4148.169922,1799.839966
2413,2014-02-11,662740,4191.049805,1819.75
2414,2014-02-12,493230,4201.290039,1819.26001
2415,2014-02-13,343325,4240.669922,1829.829956
2416,2014-02-14,486735,4244.02002,1838.630005
2417,2014-02-18,489580,4272.779785,1840.76001
2418,2014-02-19,260170,4237.950195,1828.75
2419,2014-02-20,374990,4267.549805,1839.780029
2420,2014-02-21,3448010,4263.410156,1836.25
2421,2014-02-24,2414515,4292.970215,1847.609985
2422,2014-02-25,1308045,4287.589844,1845.119995
2423,2014-02-26,2407530,4292.060059,1845.160034
2424,2014-02-27,1767605,4318.930176,1854.290039
2425,2014-02-28,1395030,4308.120117,1859.449951
2426,2014-03-03,1432420,4277.299805,1845.72998
2427,2014-03-04,1331990,4351.970215,1873.910034
2428,2014-03-05,470745,4357.970215,1873.810059
2429,2014-03-06,749525,4352.129883,1877.030029
2430,2014-03-07,1028675,4336.220215,1878.040039
2431,2014-03-10,612180,4334.450195,1877.170044
2432,2014-03-11,661590,4307.189941,1867.630005
2433,2014-03-12,554250,4323.330078,1868.199951
2434,2014-03-13,938460,4260.419922,1846.339966
2435,2014-03-14,787445,4245.399902,1841.130005
2436,2014-03-17,915630,4279.950195,1858.829956
2437,2014-03-18,655680,4333.310059,1872.25
2438,2014-03-19,663245,4307.600098,1860.77002
2439,2014-03-20,654555,4319.290039,1872.01001
2440,2014-03-21,572225,4276.790039,1866.52002
2441,2014-03-24,618835,4226.390137,1857.439941
2442,2014-03-25,475420,4234.27002,1865.619995
2443,2014-03-26,1275615,4173.580078,1852.560059
2444,2014-03-27,818290,4151.22998,1849.040039
2445,2014-03-28,1545280,4155.759766,1857.619995
2446,2014-03-31,966525,4198.990234,1872.339966
2447,2014-04-01,791615,4268.040039,1885.52002
2448,2014-04-02,794020,4276.459961,1890.900024
2449,2014-04-03,1046645,4237.740234,1888.77002
2450,2014-04-04,617495,4127.72998,1865.089966
2451,2014-04-07,807795,4079.75,1845.040039
2452,2014-04-08,2216160,4112.990234,1851.959961
2453,2014-04-09,1378530,4183.899902,1872.180054
2454,2014-04-10,791085,4054.110107,1833.079956
2455,2014-04-11,965750,3999.72998,1815.689941
2456,2014-04-14,864155,4022.689941,1830.609985
2457,2014-04-15,498540,4034.159912,1842.97998
2458,2014-04-16,574750,4086.22998,1862.310059
2459,2014-04-17,620550,4095.52002,1864.849976
2460,2014-04-21,603895,4121.549805,1871.890015
2461,2014-04-22,242835,4161.459961,1879.550049
2462,2014-04-23,980430,4126.970215,1875.390015
2463,2014-04-24,463815,4148.339844,1878.609985
2464,2014-04-25,590015,4075.560059,1863.400024
2465,2014-04-28,789190,4074.399902,1869.430054
2466,2014-04-29,673275,4103.540039,1878.329956
2467,2014-04-30,497225,4114.560059,1883.949951
2468,2014-05-02,605870,4123.899902,1881.140015
2469,2014-05-07,571285,4067.669922,1878.209961
2470,2014-05-08,774105,4051.5,1875.630005
2471,2014-05-09,1460100,4071.870117,1878.47998
2472,2014-05-12,2050740,4143.859863,1896.650024
2473,2014-05-13,975105,4130.169922,1897.449951
2474,2014-05-14,1029060,4100.629883,1888.530029
2475,2014-05-15,790995,4069.290039,1870.849976
2476,2014-05-16,1059100,4090.590088,1877.859985
2477,2014-05-19,794875,4125.810059,1885.079956
2478,2014-05-20,710300,4096.890137,1872.829956
2479,2014-05-21,570380,4131.540039,1888.030029
2480,2014-05-22,858625,4154.339844,1892.48999
2481,2014-05-23,657120,4185.810059,1900.530029
2482,2014-05-27,1047200,4237.069824,1911.910034
2483,2014-05-28,674840,4225.080078,1909.780029
2484,2014-05-29,608870,4247.950195,1920.030029
2485,2014-05-30,531045,4242.620117,1923.569946
2486,2014-06-02,566880,4237.200195,1924.969971
2487,2014-06-03,252195,4234.080078,1924.23999
2488,2014-06-05,564550,4296.22998,1940.459961
2489,2014-06-09,530860,4336.240234,1951.27002
2490,2014-06-10,673570,4338.0,1950.790039
2491,2014-06-11,725810,4331.930176,1943.890015
2492,2014-06-12,748240,4297.629883,1930.109985
2493,2014-06-13,592980,4310.649902,1936.160034
2494,2014-06-16,287890,4321.100098,1937.780029
2495,2014-06-17,271730,4337.22998,1941.98999
2496,2014-06-18,374760,4362.839844,1956.97998
2497,2014-06-19,373025,4359.330078,1959.47998
2498,2014-06-20,373890,4368.040039,1962.869995
2499,2014-06-23,499550,4368.680176,1962.609985
2500,2014-06-24,1055270,4350.350098,1949.97998
2501,2014-06-25,563600,4379.759766,1959.530029
2502,2014-06-26,304000,4379.049805,1957.219971
2503,2014-06-27,614250,4397.930176,1960.959961
2504,2014-06-30,370995,4408.180176,1960.22998
2505,2014-07-01,370645,4458.649902,1973.319946
2506,2014-07-02,301305,4457.72998,1974.619995
2507,2014-07-03,431020,4485.930176,1985.439941
2508,2014-07-07,577380,4451.529785,1977.650024
2509,2014-07-08,196635,4391.459961,1963.709961
2510,2014-07-09,275140,4419.029785,1972.829956
2511,2014-07-10,503765,4396.200195,1964.680054
2512,2014-07-11,281975,4415.490234,1967.569946
2513,2014-07-14,405115,4440.419922,1977.099976
2514,2014-07-15,260800,4416.390137,1973.280029
2515,2014-07-16,388640,4425.970215,1981.569946
2516,2014-07-17,997025,4363.450195,1958.119995
2517,2014-07-18,909720,4432.149902,1978.219971
2518,2014-07-21,732710,4424.700195,1973.630005
2519,2014-07-22,727845,4456.02002,1983.530029
2520,2014-07-23,411600,4473.700195,1987.01001
2521,2014-07-24,948005,4472.109863,1987.97998
2522,2014-07-25,811115,4449.560059,1978.339966
2523,2014-07-28,702430,4444.910156,1978.910034
2524,2014-07-29,485085,4442.700195,1969.949951
2525,2014-07-30,1011265,4462.899902,1970.069946
2526,2014-07-31,1305925,4369.77002,1930.670044
2527,2014-08-01,1555355,4352.640137,1925.150024
2528,2014-08-04,733185,4383.890137,1938.98999
2529,2014-08-05,593540,4352.839844,1920.209961
2530,2014-08-06,743365,4355.049805,1920.23999
2531,2014-08-07,488645,4334.970215,1909.569946
2532,2014-08-08,429485,4370.899902,1931.589966
2533,2014-08-11,713720,4401.330078,1936.920044
2534,2014-08-12,377565,4389.25,1933.75
2535,2014-08-13,578805,4434.129883,1946.719971
2536,2014-08-14,1026920,4453.0,1955.180054
2537,2014-08-18,455890,4508.310059,1971.73999
2538,2014-08-19,375020,4527.509766,1981.599976
2539,2014-08-20,476525,4526.47998,1986.51001
2540,2014-08-21,388350,4532.100098,1992.369995
2541,2014-08-22,649135,4538.549805,1988.400024
2542,2014-08-25,244795,4557.350098,1997.920044
2543,2014-08-26,232945,4570.640137,2000.02002
2544,2014-08-27,264250,4569.620117,2000.119995
2545,2014-08-28,352130,4557.700195,1996.73999
2546,2014-08-29,324345,4580.27002,2003.369995
2547,2014-09-02,133480,4598.189941,2002.280029
2548,2014-09-03,257735,4572.560059,2000.719971
2549,2014-09-04,432145,4562.290039,1997.650024
2550,2014-09-05,430775,4582.899902,2007.709961
2551,2014-09-11,777645,4591.810059,1997.449951
2552,2014-09-12,1330575,4567.600098,1985.540039
2553,2014-09-15,895130,4518.899902,1984.130005
2554,2014-09-16,318670,4552.759766,1998.97998
2555,2014-09-17,593705,4562.189941,2001.569946
2556,2014-09-18,522825,4593.430176,2011.359985
2557,2014-09-19,2086440,4579.790039,2010.400024
2558,2014-09-22,720890,4527.689941,1994.290039
2559,2014-09-23,750890,4508.689941,1982.77002
2560,2014-09-24,1736755,4555.220215,1998.300049
2561,2014-09-25,1100135,4466.75,1965.98999
2562,2014-09-26,658485,4512.189941,1982.849976
2563,2014-09-29,501630,4505.850098,1977.800049
2564,2014-09-30,781335,4493.390137,1972.290039
2565,2014-10-01,2575375,4422.089844,1946.160034
2566,2014-10-02,721370,4430.200195,1946.170044
2567,2014-10-06,521090,4454.799805,1964.819946
2568,2014-10-07,510130,4385.200195,1935.099976
2569,2014-10-08,371400,4468.589844,1968.890015
2570,2014-10-10,497105,4276.240234,1906.130005
2571,2014-10-13,1026520,4213.660156,1874.73999
2572,2014-10-14,717780,4227.169922,1877.699951
2573,2014-10-15,667855,4215.319824,1862.48999
2574,2014-10-16,567815,4217.390137,1862.76001
2575,2014-10-17,579475,4258.439941,1886.76001
2576,2014-10-20,365495,4316.069824,1904.01001
2577,2014-10-21,240780,4419.47998,1941.280029
2578,2014-10-22,360270,4382.850098,1927.109985
2579,2014-10-23,471610,4452.790039,1950.819946
2580,2014-10-24,289955,4483.720215,1964.579956
2581,2014-10-27,254975,4485.930176,1961.630005
2582,2014-10-28,233680,4564.290039,1985.050049
2583,2014-10-29,318980,4549.22998,1982.300049
2584,2014-10-30,600500,4566.140137,1994.650024
2585,2014-10-31,1272975,4630.740234,2018.050049
2586,2014-11-03,701895,4638.910156,2017.810059
2587,2014-11-04,578200,4623.640137,2012.099976
2588,2014-11-05,624950,4620.720215,2023.569946
2589,2014-11-06,461215,4638.470215,2031.209961
2590,2014-11-07,457815,4632.529785,2031.920044
2591,2014-11-10,518065,4651.620117,2038.26001
2592,2014-11-11,437395,4660.560059,2039.680054
2593,2014-11-12,589085,4675.140137,2038.25
2594,2014-11-13,644875,4680.140137,2039.329956
2595,2014-11-14,487205,4688.540039,2039.819946
2596,2014-11-17,358985,4671.0,2041.319946
2597,2014-11-18,343895,4702.439941,2051.800049
2598,2014-11-19,493490,4675.709961,2048.719971
2599,2014-11-20,523815,4701.870117,2052.75
2600,2014-11-21,267210,4712.970215,2063.5
2601,2014-11-24,397910,4754.890137,2069.409912
2602,2014-11-25,782405,4758.25,2067.030029
2603,2014-11-26,367790,4787.319824,2072.830078
2604,2014-11-28,459920,4791.629883,2067.560059
2605,2014-12-01,185015,4727.350098,2053.439941
2606,2014-12-02,536420,4755.810059,2066.550049
2607,2014-12-03,291130,4774.470215,2074.330078
2608,2014-12-04,239725,4769.439941,2071.919922
2609,2014-12-05,476030,4780.759766,2075.370117
2610,2014-12-08,363495,4740.689941,2060.310059
2611,2014-12-09,278675,4766.470215,2059.820068
2612,2014-12-10,376115,4684.02002,2026.140015
2613,2014-12-11,497765,4708.160156,2035.329956
2614,2014-12-12,376160,4653.600098,2002.329956
2615,2014-12-15,443360,4605.160156,1989.630005
2616,2014-12-16,247610,4547.830078,1972.73999
2617,2014-12-17,342825,4644.310059,2012.890015
2618,2014-12-18,347430,4748.399902,2061.22998
2619,2014-12-19,318390,4765.379883,2070.649902
2620,2014-12-22,435355,4781.419922,2078.540039
2621,2014-12-23,226725,4765.419922,2082.169922
2622,2014-12-24,188230,4773.470215,2081.879883
2623,2014-12-26,247520,4806.859863,2088.77002
2624,2014-12-29,204175,4806.910156,2090.570068
2625,2014-12-30,187840,4777.439941,2080.350098
2626,2015-01-02,426950,4726.810059,2058.199951
2627,2015-01-05,321125,4652.569824,2020.579956
2628,2015-01-06,562860,4592.740234,2002.609985
2629,2015-01-07,461575,4650.470215,2025.900024
2630,2015-01-08,259935,4736.189941,2062.139893
2631,2015-01-09,281960,4704.069824,2044.810059
2632,2015-01-12,369935,4664.709961,2028.26001
2633,2015-01-13,183665,4661.5,2023.030029
2634,2015-01-14,244640,4639.319824,2011.27002
2635,2015-01-15,319250,4570.819824,1992.670044
2636,2015-01-16,936180,4634.379883,2019.420044
2637,2015-01-20,456525,4654.850098,2022.550049
2638,2015-01-21,506715,4667.419922,2032.119995
2639,2015-01-22,357820,4750.399902,2063.149902
2640,2015-01-23,417195,4757.879883,2051.820068
2641,2015-01-26,496485,4771.759766,2057.090088
2642,2015-01-27,345015,4681.5,2029.550049
2643,2015-01-28,422445,4637.990234,2002.160034
2644,2015-01-29,616100,4683.410156,2021.25
2645,2015-01-30,1392375,4635.240234,1994.98999
2646,2015-02-02,1500305,4676.689941,2020.849976
2647,2015-02-03,564970,4727.740234,2050.030029
2648,2015-02-04,608205,4716.700195,2041.51001
2649,2015-02-05,656765,4765.100098,2062.52002
2650,2015-02-06,389445,4744.399902,2055.469971
2651,2015-02-09,380000,4726.009766,2046.73999
2652,2015-02-10,1071155,4787.640137,2068.590088
2653,2015-02-11,1851345,4801.180176,2068.530029
2654,2015-02-12,964140,4857.609863,2088.47998
2655,2015-02-13,574635,4893.839844,2096.98999
2656,2015-02-17,277665,4899.27002,2100.340088
2657,2015-02-23,176120,4960.970215,2109.659912
2658,2015-02-24,1458905,4968.120117,2115.47998
2659,2015-02-25,714755,4967.140137,2113.860107
2660,2015-02-26,733120,4987.890137,2110.73999
2661,2015-02-27,873715,4963.529785,2104.5
2662,2015-03-02,1331750,5008.100098,2117.389893
2663,2015-03-03,752240,4979.899902,2107.780029
2664,2015-03-04,520120,4967.140137,2098.530029
2665,2015-03-05,1342450,4982.810059,2101.040039
2666,2015-03-06,840965,4927.370117,2071.26001
2667,2015-03-09,461960,4942.439941,2079.429932
2668,2015-03-10,640980,4859.790039,2044.160034
2669,2015-03-11,557990,4849.939941,2040.23999
2670,2015-03-12,870575,4893.290039,2065.949951
2671,2015-03-13,922700,4871.759766,2053.399902
2672,2015-03-16,786380,4929.509766,2081.189941
2673,2015-03-17,628615,4937.430176,2074.280029
2674,2015-03-18,608620,4982.830078,2099.5
2675,2015-03-19,554585,4992.379883,2089.27002
2676,2015-03-20,601960,5026.419922,2108.100098
2677,2015-03-23,452620,5010.970215,2104.419922
2678,2015-03-24,830885,4994.72998,2091.5
2679,2015-03-25,440255,4876.52002,2061.050049
2680,2015-03-26,373600,4863.359863,2056.149902
2681,2015-03-27,475305,4891.220215,2061.02002
2682,2015-03-30,507190,4947.439941,2086.23999
2683,2015-03-31,444640,4900.879883,2067.889893
2684,2015-04-01,453590,4880.22998,2059.689941
2685,2015-04-02,375975,4886.939941,2066.959961
2686,2015-04-06,692920,4917.319824,2080.620117
2687,2015-04-07,456250,4910.22998,2076.330078
2688,2015-04-08,342595,4950.819824,2081.899902
2689,2015-04-09,606450,4974.560059,2091.179932
2690,2015-04-10,881670,4995.97998,2102.060059
2691,2015-04-13,599965,4988.25,2092.429932
2692,2015-04-14,473740,4977.290039,2095.840088
2693,2015-04-15,631380,5011.02002,2106.629883
2694,2015-04-16,426385,5007.790039,2104.98999
2695,2015-04-17,483985,4931.810059,2081.179932
2696,2015-04-20,503265,4994.600098,2100.399902
2697,2015-04-21,437785,5014.100098,2097.290039
2698,2015-04-22,591985,5035.169922,2107.959961
2699,2015-04-23,712755,5056.060059,2112.929932
2700,2015-04-24,630370,5092.080078,2117.689941
2701,2015-04-27,545635,5060.25,2108.919922
2702,2015-04-28,1020695,5055.419922,2114.76001
2703,2015-04-29,668850,5023.640137,2106.850098
2704,2015-04-30,817835,4941.419922,2085.51001
2705,2015-05-04,1598090,5016.930176,2114.48999
2706,2015-05-06,1957505,4919.640137,2080.149902
2707,2015-05-07,1484705,4945.540039,2088.0
2708,2015-05-08,688875,5003.549805,2116.100098
2709,2015-05-11,443185,4993.569824,2105.330078
2710,2015-05-12,424635,4976.189941,2099.120117
2711,2015-05-13,447655,4981.689941,2098.47998
2712,2015-05-14,404655,5050.799805,2121.100098
2713,2015-05-15,307855,5048.290039,2122.72998
2714,2015-05-18,311575,5078.439941,2129.199951
2715,2015-05-19,519145,5070.029785,2127.830078
2716,2015-05-20,517260,5071.740234,2125.850098
2717,2015-05-21,335115,5090.790039,2130.820068
2718,2015-05-22,808320,5089.359863,2126.060059
2719,2015-05-26,404110,5032.75,2104.199951
2720,2015-05-27,363340,5106.589844,2123.47998
2721,2015-05-28,598050,5097.97998,2120.790039
2722,2015-05-29,378195,5070.029785,2107.389893
2723,2015-06-01,783030,5082.930176,2111.72998
2724,2015-06-02,402590,5076.52002,2109.600098
2725,2015-06-03,355535,5099.22998,2114.070068
2726,2015-06-04,329900,5059.120117,2095.840088
2727,2015-06-05,878690,5068.459961,2092.830078
2728,2015-06-08,843890,5021.629883,2079.280029
2729,2015-06-09,582700,5013.870117,2080.149902
2730,2015-06-10,630925,5076.689941,2105.199951
2731,2015-06-11,447735,5082.509766,2108.860107
2732,2015-06-12,1153350,5051.100098,2094.110107
2733,2015-06-15,1236155,5029.970215,2084.429932
2734,2015-06-16,1653685,5055.549805,2096.290039
2735,2015-06-17,785550,5064.879883,2100.439941
2736,2015-06-18,557845,5132.950195,2121.23999
2737,2015-06-19,366810,5117.0,2109.98999
2738,2015-06-22,348910,5153.970215,2122.850098
2739,2015-06-23,212155,5160.089844,2124.199951
2740,2015-06-24,231035,5122.410156,2108.580078
2741,2015-06-25,471700,5112.189941,2102.310059
2742,2015-06-26,509600,5080.509766,2101.48999
2743,2015-06-29,673600,4958.470215,2057.639893
2744,2015-06-30,332635,4986.870117,2063.110107
2745,2015-07-01,589955,5013.120117,2077.419922
2746,2015-07-02,1159735,5009.209961,2076.780029
2747,2015-07-06,417175,4991.939941,2068.76001
2748,2015-07-07,361965,4997.459961,2081.340088
2749,2015-07-08,408320,4909.759766,2046.680054
2750,2015-07-09,675400,4922.399902,2051.310059
2751,2015-07-10,473890,4997.700195,2076.620117
2752,2015-07-13,282605,5071.509766,2099.600098
2753,2015-07-14,202265,5104.890137,2108.949951
2754,2015-07-15,217055,5098.939941,2107.399902
2755,2015-07-16,287730,5163.180176,2124.290039
2756,2015-07-17,505030,5210.140137,2126.639893
2757,2015-07-20,1037680,5218.859863,2128.280029
2758,2015-07-21,613040,5208.120117,2119.209961
2759,2015-07-22,322160,5171.77002,2114.149902
2760,2015-07-23,445375,5146.410156,2102.149902
2761,2015-07-24,370860,5088.629883,2079.649902
2762,2015-07-27,386325,5039.779785,2067.639893
2763,2015-07-28,365450,5089.209961,2093.25
2764,2015-07-29,420610,5111.72998,2108.570068
2765,2015-07-30,542940,5128.779785,2108.629883
2766,2015-07-31,3718640,5128.279785,2103.840088
2767,2015-08-03,1377630,5115.379883,2098.040039
2768,2015-08-04,625390,5105.549805,2093.320068
2769,2015-08-05,538645,5139.939941,2099.840088
2770,2015-08-06,575545,5056.439941,2083.560059
2771,2015-08-07,840720,5043.540039,2077.570068
2772,2015-08-10,1272735,5101.799805,2104.179932
2773,2015-08-11,610825,5036.790039,2084.070068
2774,2015-08-12,593535,5044.390137,2086.050049
2775,2015-08-13,766330,5033.560059,2083.389893
2776,2015-08-17,585205,5091.700195,2102.439941
2777,2015-08-18,381550,5059.350098,2096.919922
2778,2015-08-19,470980,5019.049805,2079.610107
2779,2015-08-20,640610,4877.490234,2035.72998
2780,2015-08-21,501140,4706.040039,1970.890015
2781,2015-08-24,487880,4526.25,1893.209961
2782,2015-08-25,620215,4506.490234,1867.609985
2783,2015-08-26,958830,4697.540039,1940.51001
2784,2015-08-27,1049370,4812.709961,1987.660034
2785,2015-08-28,734575,4828.319824,1988.869995
2786,2015-08-31,957350,4776.509766,1972.180054
2787,2015-09-01,896950,4636.100098,1913.849976
2788,2015-09-02,688555,4749.97998,1948.859985
2789,2015-09-03,803095,4733.5,1951.130005
2790,2015-09-04,794535,4683.919922,1921.219971
2791,2015-09-08,432215,4811.930176,1969.410034
2792,2015-09-09,486730,4756.529785,1942.040039
2793,2015-09-10,836235,4796.25,1952.290039
2794,2015-09-11,758425,4822.339844,1961.050049
2795,2015-09-14,488830,4805.759766,1953.030029
2796,2015-09-15,741250,4860.52002,1978.089966
2797,2015-09-16,616850,4889.240234,1995.310059
2798,2015-09-17,653565,4893.950195,1990.199951
2799,2015-09-18,1131080,4827.22998,1958.030029
2800,2015-09-21,497360,4828.950195,1966.969971
2801,2015-09-22,248630,4756.720215,1942.73999
2802,2015-09-23,394635,4752.740234,1938.76001
2803,2015-09-24,991005,4734.47998,1932.23999
2804,2015-09-25,565765,4686.5,1931.339966
2805,2015-09-30,221535,4620.160156,1920.030029
2806,2015-10-01,652740,4627.080078,1923.819946
2807,2015-10-02,1004490,4707.779785,1951.359985
2808,2015-10-05,702940,4781.259766,1987.050049
2809,2015-10-06,535860,4748.359863,1979.920044
2810,2015-10-07,592725,4791.149902,1995.829956
2811,2015-10-08,553755,4810.790039,2013.430054
2812,2015-10-12,480720,4838.640137,2017.459961
2813,2015-10-13,830990,4796.609863,2003.689941
2814,2015-10-14,393985,4782.850098,1994.23999
2815,2015-10-15,398715,4870.100098,2023.859985
2816,2015-10-16,329630,4886.689941,2033.109985
2817,2015-10-19,482525,4905.470215,2033.660034
2818,2015-10-20,436065,4880.970215,2030.77002
2819,2015-10-21,382375,4840.120117,2018.939941
2820,2015-10-22,408060,4920.049805,2052.51001
2821,2015-10-23,621860,5031.859863,2075.149902
2822,2015-10-26,604125,5034.700195,2071.179932
2823,2015-10-27,744500,5030.149902,2065.889893
2824,2015-10-28,337275,5095.689941,2090.350098
2825,2015-10-29,588410,5074.27002,2089.409912
2826,2015-10-30,1183235,5053.75,2079.360107
2827,2015-11-02,955270,5127.149902,2104.050049
2828,2015-11-03,518225,5145.129883,2109.790039
2829,2015-11-04,584405,5142.47998,2102.310059
2830,2015-11-05,653585,5127.740234,2099.929932
2831,2015-11-06,371710,5147.120117,2099.199951
2832,2015-11-09,238665,5095.299805,2078.580078
2833,2015-11-10,346330,5083.240234,2081.719971
2834,2015-11-11,559765,5067.02002,2075.0
2835,2015-11-12,362225,5005.080078,2045.969971
2836,2015-11-13,256115,4927.879883,2023.040039
2837,2015-11-16,397265,4984.620117,2053.189941
2838,2015-11-17,551680,4986.02002,2050.439941
2839,2015-11-18,362285,5075.200195,2083.580078
2840,2015-11-19,200715,5073.640137,2081.23999
2841,2015-11-20,293440,5104.919922,2089.169922
2842,2015-11-23,362535,5102.47998,2086.590088
2843,2015-11-24,288280,5102.810059,2089.139893
2844,2015-11-25,310395,5116.140137,2088.870117
2845,2015-11-27,275100,5127.52002,2090.110107
2846,2015-11-30,319010,5108.669922,2080.409912
2847,2015-12-01,685610,5156.310059,2102.629883
2848,2015-12-02,303350,5123.220215,2079.51001
2849,2015-12-03,372870,5037.529785,2049.620117
2850,2015-12-04,231955,5142.27002,2091.689941
2851,2015-12-07,391040,5101.810059,2077.070068
2852,2015-12-08,541765,5098.240234,2063.590088
2853,2015-12-09,370255,5022.870117,2047.619995
2854,2015-12-10,393300,5045.169922,2052.22998
2855,2015-12-11,415635,4933.470215,2012.369995
2856,2015-12-14,387800,4952.22998,2021.939941
2857,2015-12-15,362325,4995.359863,2043.410034
2858,2015-12-16,337025,5071.129883,2073.070068
2859,2015-12-17,385485,5002.549805,2041.890015
2860,2015-12-18,352730,4923.080078,2005.550049
2861,2015-12-21,247935,4968.919922,2021.150024
2862,2015-12-22,263945,5001.109863,2038.969971
2863,2015-12-23,230755,5045.930176,2064.290039
2864,2015-12-24,205850,5048.490234,2060.98999
2865,2015-12-28,164080,5040.990234,2056.5
2866,2015-12-29,237555,5107.939941,2078.360107
2867,2015-12-30,253240,5065.850098,2063.360107
2868,2016-01-04,321075,4903.089844,2012.660034
2869,2016-01-05,466360,4891.430176,2016.709961
2870,2016-01-06,347280,4835.759766,1990.26001
2871,2016-01-07,478410,4689.430176,1943.089966
2872,2016-01-08,626265,4643.629883,1922.030029
2873,2016-01-11,319610,4637.990234,1923.670044
2874,2016-01-12,443100,4685.919922,1938.680054
2875,2016-01-13,390050,4526.060059,1890.280029
2876,2016-01-14,461100,4615.0,1921.839966
2877,2016-01-15,429120,4488.419922,1880.329956
2878,2016-01-19,703005,4476.950195,1881.329956
2879,2016-01-20,722930,4471.689941,1859.329956
2880,2016-01-21,476755,4472.060059,1868.98999
2881,2016-01-22,675930,4591.180176,1906.900024
2882,2016-01-25,456000,4518.490234,1877.079956
2883,2016-01-26,306275,4567.669922,1903.630005
2884,2016-01-27,280390,4468.169922,1882.949951
2885,2016-01-28,332355,4506.680176,1893.359985
2886,2016-01-29,1387830,4613.950195,1940.23999
2887,2016-02-01,1347000,4620.370117,1939.380005
2888,2016-02-02,722640,4516.950195,1903.030029
2889,2016-02-03,1117265,4504.240234,1912.530029
2890,2016-02-04,473700,4509.560059,1915.449951
2891,2016-02-05,435350,4363.140137,1880.050049
2892,2016-02-11,276565,4266.839844,1829.079956
2893,2016-02-12,921705,4337.509766,1864.780029
2894,2016-02-16,732590,4435.959961,1895.579956
2895,2016-02-17,619715,4534.060059,1926.819946
2896,2016-02-18,792315,4487.540039,1917.829956
2897,2016-02-19,416140,4504.430176,1917.780029
2898,2016-02-22,383640,4570.609863,1945.5
2899,2016-02-23,431360,4503.580078,1921.27002
2900,2016-02-24,559285,4542.609863,1929.800049
2901,2016-02-25,356105,4582.200195,1951.699951
2902,2016-02-26,285475,4590.470215,1948.050049
2903,2016-02-29,229860,4557.950195,1932.22998
2904,2016-03-02,393545,4703.419922,1986.449951
2905,2016-03-03,595495,4707.419922,1993.400024
2906,2016-03-04,374365,4717.02002,1999.98999
2907,2016-03-07,330580,4708.25,2001.76001
2908,2016-03-08,379425,4648.819824,1979.26001
2909,2016-03-09,249625,4674.379883,1989.26001
