,Date,Volume,forward_kr,nasdak,sp
3669,2019-04-22,247009,1136.109985,8015.27002,2907.969971
3670,2019-04-23,531346,1134.5,8120.819824,2933.679932
3671,2019-04-24,815629,1140.040039,8102.009766,2927.25
3672,2019-04-25,906235,1142.0,8118.680176,2926.169922
3673,2019-04-26,720472,1155.26001,8146.399902,2939.879883
3674,2019-04-29,544042,1159.0,8161.850098,2943.030029
3675,2019-04-30,429353,1157.72998,8095.390137,2945.830078
3676,2019-05-02,569162,1158.790039,8036.77002,2917.52002
3677,2019-05-03,691901,1164.670044,8164.0,2945.639893
3678,2019-05-07,705503,1166.109985,7963.759766,2884.050049
3679,2019-05-08,696627,1168.050049,7943.319824,2879.419922
3680,2019-05-09,317483,1171.300049,7910.589844,2870.719971
3681,2019-05-10,799208,1172.189941,7916.939941,2881.399902
3682,2019-05-13,474352,1179.189941,7647.02002,2811.870117
3683,2019-05-14,343827,1174.420044,7734.490234,2834.409912
3684,2019-05-15,532037,1187.180054,7822.149902,2850.959961
3685,2019-05-16,460936,1186.930054,7898.049805,2876.320068
3686,2019-05-17,484468,1186.040039,7816.279785,2859.530029
3687,2019-05-20,439545,1190.48999,7702.379883,2840.22998
3688,2019-05-21,449916,1193.829956,7785.720215,2864.360107
3689,2019-05-22,603105,1193.329956,7750.839844,2856.27002
3690,2019-05-23,567069,,7628.279785,2822.23999
3691,2019-05-24,545497,1188.800049,7637.009766,2826.060059
3692,2019-05-28,369902,1185.0,7607.350098,2802.389893
3693,2019-05-29,1490526,1182.310059,7547.310059,2783.02002
3694,2019-05-30,515196,1187.579956,7567.720215,2788.860107
3695,2019-05-31,378379,1192.209961,7453.149902,2752.060059
3696,2019-06-03,310649,1188.380005,7333.02002,2744.449951
3697,2019-06-04,391824,1187.869995,7527.120117,2803.27002
3698,2019-06-05,531826,1178.349976,7575.47998,2826.149902
3699,2019-06-07,471689,1176.050049,7742.100098,2873.340088
3700,2019-06-10,386800,1177.0,7823.169922,2886.72998
3701,2019-06-11,464590,1180.76001,7822.569824,2885.719971
3702,2019-06-12,423258,1182.099976,7792.720215,2879.840088
3703,2019-06-13,354664,1177.97998,7837.129883,2891.639893
3704,2019-06-14,551067,1183.430054,7796.660156,2886.97998
3705,2019-06-17,553083,1181.079956,7845.02002,2889.669922
3706,2019-06-18,475346,1185.890015,7953.879883,2917.75
3707,2019-06-19,791946,1185.349976,7987.319824,2926.459961
3708,2019-06-20,483689,1173.579956,8051.339844,2954.179932
3709,2019-06-21,282163,1170.300049,8031.709961,2950.459961
3710,2019-06-24,555965,1157.209961,8005.700195,2945.350098
3711,2019-06-25,254210,1158.310059,7884.720215,2917.379883
3712,2019-06-26,473961,1152.469971,7909.970215,2913.780029
3713,2019-06-27,300077,1155.709961,7967.759766,2924.919922
3714,2019-06-28,375582,1152.5,8006.240234,2941.76001
3715,2019-07-01,267404,1155.51001,8091.160156,2964.330078
3716,2019-07-02,306736,1155.599976,8109.089844,2973.01001
3717,2019-07-03,273980,1159.75,8170.22998,2995.820068
3718,2019-07-05,355658,1168.869995,8161.790039,2990.409912
3719,2019-07-08,409700,1167.130005,8098.379883,2975.949951
3720,2019-07-09,306897,1174.02002,8141.72998,2979.629883
3721,2019-07-10,460058,1179.849976,8202.530273,2993.070068
3722,2019-07-11,267438,1181.47998,8196.040039,2999.909912
3723,2019-07-12,293389,1175.530029,8244.139648,3013.77002
3724,2019-07-15,160685,1174.079956,8258.19043,3014.300049
3725,2019-07-16,263893,1176.410034,8222.799805,3004.040039
3726,2019-07-17,391260,1178.430054,8185.209961,2984.419922
3727,2019-07-18,205316,1177.880005,8207.240234,2995.110107
3728,2019-07-19,267715,1178.689941,8146.490234,2976.610107
3729,2019-07-22,445122,1170.77002,8204.139648,2985.030029
3730,2019-07-23,346897,1175.109985,8251.400391,3005.469971
3731,2019-07-24,358255,1174.76001,8321.5,3019.560059
3732,2019-07-25,606769,1176.800049,8238.540039,3003.669922
3733,2019-07-26,1635774,1176.550049,8330.209961,3025.860107
3734,2019-07-29,1440686,1182.390015,8293.330078,3020.969971
3735,2019-07-30,583629,1183.349976,8273.610352,3013.179932
3736,2019-07-31,364674,1181.849976,8175.419922,2980.379883
3737,2019-08-01,361525,1180.650024,8111.120117,2953.560059
3738,2019-08-02,460049,1186.310059,8004.069824,2932.050049
3739,2019-08-05,484009,1194.75,7726.040039,2844.73999
3740,2019-08-06,733982,1203.939941,7833.27002,2881.77002
3741,2019-08-07,610095,1216.650024,7862.830078,2883.97998
3742,2019-08-08,336416,1212.530029,8039.160156,2938.090088
3743,2019-08-09,496443,1212.22998,7959.140137,2918.649902
3744,2019-08-12,368133,1207.030029,7863.410156,2882.699951
3745,2019-08-13,217292,1213.199951,8016.359863,2926.320068
3746,2019-08-14,352863,1217.630005,7773.939941,2840.600098
3747,2019-08-16,433070,1204.72998,7895.990234,2888.679932
3748,2019-08-19,351686,1211.5,8002.810059,2923.649902
3749,2019-08-20,487500,1207.48999,7948.560059,2900.51001
3750,2019-08-21,556246,1210.530029,8020.209961,2924.429932
3751,2019-08-22,514109,1205.280029,7991.390137,2922.949951
3752,2019-08-23,499537,1201.319946,7751.77002,2847.110107
3753,2019-08-26,491690,1208.560059,7853.740234,2878.379883
3754,2019-08-27,423695,1212.650024,7826.950195,2869.159912
3755,2019-08-28,904199,1210.72998,7856.879883,2887.939941
3756,2019-08-29,309159,1210.76001,7973.390137,2924.580078
3757,2019-08-30,408164,1211.369995,7962.879883,2926.459961
3758,2019-09-03,371788,1209.150024,7874.160156,2906.27002
3759,2019-09-04,308863,1212.77002,7976.879883,2937.780029
3760,2019-09-05,351494,1210.47998,8116.830078,2976.0
3761,2019-09-06,548033,1202.689941,8103.069824,2978.709961
3762,2019-09-09,223250,1196.0,8087.439941,2978.429932
3763,2019-09-10,464232,1191.619995,8084.160156,2979.389893
3764,2019-09-11,297053,1190.859985,8169.680176,3000.929932
3765,2019-09-16,738431,1189.5,8153.540039,2997.959961
3766,2019-09-17,449618,1178.719971,8186.02002,3005.699951
3767,2019-09-18,304106,1183.290039,8177.390137,3006.72998
3768,2019-09-19,465208,1185.650024,8182.879883,3006.790039
3769,2019-09-20,377446,1189.550049,8117.669922,2992.070068
3770,2019-09-23,390181,1193.859985,8112.459961,2991.780029
3771,2019-09-24,204570,1193.130005,7993.629883,2966.600098
3772,2019-09-25,195994,1193.01001,8077.379883,2984.870117
3773,2019-09-26,274586,1193.939941,8030.660156,2977.620117
3774,2019-09-27,313084,1197.890015,7939.629883,2961.790039
3775,2019-09-30,241249,1198.630005,7999.339844,2976.73999
3776,2019-10-01,313910,1201.910034,7908.680176,2940.25
3777,2019-10-02,260668,1198.0,7785.25,2887.610107
3778,2019-10-04,203708,1201.689941,7982.470215,2952.01001
3779,2019-10-07,602642,1200.079956,7956.290039,2938.790039
3780,2019-10-08,387749,1191.329956,7823.779785,2893.060059
3781,2019-10-10,250805,1195.76001,7950.779785,2938.129883
3782,2019-10-11,404228,1196.780029,8057.040039,2970.27002
3783,2019-10-14,216730,1188.810059,8048.649902,2966.149902
3784,2019-10-15,246407,1182.48999,8148.709961,2995.679932
3785,2019-10-16,297569,1182.300049,8124.180176,2989.689941
3786,2019-10-17,280882,1183.930054,8156.850098,2997.949951
3787,2019-10-18,280276,1184.829956,8089.540039,2986.199951
3788,2019-10-21,245740,1177.27002,8162.990234,3006.719971
3789,2019-10-22,245735,1178.079956,8104.299805,2995.98999
3790,2019-10-23,360102,1171.400024,8119.790039,3004.52002
3791,2019-10-24,226744,1171.26001,8185.799805,3010.290039
3792,2019-10-25,224666,1169.699951,8243.120117,3022.550049
3793,2019-10-28,162510,1174.25,8325.990234,3039.419922
3794,2019-10-29,335238,1170.819946,8276.849609,3036.889893
3795,2019-10-30,321007,1166.76001,8303.980469,3046.77002
3796,2019-10-31,290658,1165.75,8292.360352,3037.560059
3797,2019-11-01,1409619,1163.699951,8386.400391,3066.909912
3798,2019-11-04,720358,1168.550049,8433.200195,3078.27002
3799,2019-11-05,455199,1163.800049,8434.679688,3074.620117
3800,2019-11-06,662116,1161.810059,8410.629883,3076.780029
3801,2019-11-07,332755,1155.199951,8434.519531,3085.179932
3802,2019-11-08,390866,1160.079956,8475.30957,3093.080078
3803,2019-11-11,306968,1158.599976,8464.280273,3087.01001
3804,2019-11-12,231149,1158.599976,8486.089844,3091.840088
3805,2019-11-13,236652,1163.900024,8482.099609,3094.040039
3806,2019-11-14,500221,1164.949951,8479.019531,3096.629883
3807,2019-11-15,2042648,1169.859985,8540.830078,3120.459961
3808,2019-11-18,886846,1167.52002,8549.94043,3122.030029
3809,2019-11-19,876975,1162.329956,8570.660156,3120.179932
3810,2019-11-20,1055749,1165.689941,8526.730469,3108.459961
3811,2019-11-21,602206,1165.819946,8506.209961,3103.540039
3812,2019-11-22,543754,1168.26001,8519.879883,3110.290039
3813,2019-11-25,481529,1175.22998,8632.490234,3133.639893
3814,2019-11-26,490795,1179.48999,8647.929688,3140.52002
3815,2019-11-27,774461,1172.410034,8705.179688,3153.629883
3816,2019-11-29,252885,1175.359985,8665.469727,3140.97998
3817,2019-12-02,349615,1177.01001,8567.990234,3113.870117
3818,2019-12-03,275601,1181.469971,8520.639648,3093.199951
3819,2019-12-04,245675,1183.790039,8566.669922,3112.76001
3820,2019-12-05,228851,1187.630005,8570.700195,3117.429932
3821,2019-12-06,271499,1189.459961,8656.530273,3145.909912
3822,2019-12-09,208849,1187.97998,8621.830078,3135.959961
3823,2019-12-10,271990,1186.109985,8616.179688,3132.52002
3824,2019-12-11,215711,1188.680054,8654.049805,3141.629883
3825,2019-12-12,200711,1189.069946,8717.320313,3168.570068
3826,2019-12-13,609714,1187.930054,8734.879883,3168.800049
3827,2019-12-16,317833,1169.589966,8814.230469,3191.449951
3828,2019-12-17,335819,1172.530029,8823.360352,3192.52002
3829,2019-12-18,370752,1167.459961,8827.740234,3191.139893
3830,2019-12-19,310567,1162.780029,8887.219727,3205.370117
3831,2019-12-20,296857,1164.359985,8924.959961,3221.219971
3832,2019-12-23,560761,1161.060059,8945.650391,3224.01001
3833,2019-12-24,250256,1159.300049,8952.879883,3223.379883
3834,2019-12-26,193440,1161.569946,9022.389648,3239.909912
3835,2019-12-27,173426,1159.75,9006.620117,3240.02002
3836,2019-12-30,323473,1161.199951,8945.990234,3221.290039
3837,2020-01-02,376541,1160.680054,9092.19043,3257.850098
3838,2020-01-03,300640,1153.969971,9020.769531,3234.850098
3839,2020-01-06,454492,1157.150024,9071.469727,3246.280029
3840,2020-01-07,287970,1165.849976,9068.580078,3237.179932
3841,2020-01-08,328624,1167.420044,9129.240234,3253.050049
3842,2020-01-09,820867,1166.459961,9203.429688,3274.699951
3843,2020-01-10,531355,1161.26001,9178.860352,3265.350098
3844,2020-01-13,398739,1157.810059,9273.929688,3288.129883
3845,2020-01-14,337749,1156.930054,9251.330078,3283.149902
3846,2020-01-15,501286,1153.939941,9258.700195,3289.290039
3847,2020-01-16,323778,1157.050049,9357.129883,3316.810059
3848,2020-01-17,245107,1156.780029,9388.94043,3329.620117
3849,2020-01-21,454733,1160.359985,9370.80957,3320.790039
3850,2020-01-22,547678,1157.569946,9383.769531,3321.75
3851,2020-01-23,429852,1168.73999,9402.480469,3325.540039
3852,2020-01-28,375929,1163.72998,9269.679688,3276.23999
3853,2020-01-29,476253,1176.72998,9275.160156,3273.399902
3854,2020-01-30,434897,1174.280029,9298.929688,3283.659912
3855,2020-01-31,772160,1178.079956,9150.94043,3225.52002
3856,2020-02-03,537062,1187.119995,9273.400391,3248.919922
3857,2020-02-04,485913,1194.869995,9467.969727,3297.590088
3858,2020-02-05,563463,1189.359985,9508.679688,3334.689941
3859,2020-02-06,653809,1182.47998,9572.150391,3345.780029
3860,2020-02-07,659850,1183.459961,9520.509766,3327.709961
3861,2020-02-10,728633,1184.25,9628.389648,3352.090088
3862,2020-02-11,433051,1191.089966,9638.94043,3357.75
3863,2020-02-12,400386,1185.630005,9725.959961,3379.449951
3864,2020-02-13,351892,1180.719971,9711.969727,3373.939941
3865,2020-02-14,555923,1177.959961,9731.179688,3380.159912
3866,2020-02-18,312407,1182.180054,9732.740234,3370.290039
3867,2020-02-19,345642,1183.810059,9817.179688,3386.149902
3868,2020-02-20,560743,1189.930054,9750.969727,3373.22998
3869,2020-02-21,427402,1191.369995,9576.589844,3337.75
3870,2020-02-24,434019,1204.400024,9221.280273,3225.889893
3871,2020-02-25,567036,1205.77002,8965.610352,3128.209961
3872,2020-02-26,704859,1217.650024,8980.780273,3116.389893
3873,2020-02-27,494066,1214.550049,8566.480469,2978.76001
3874,2020-02-28,535696,1211.359985,8567.370117,2954.219971
3875,2020-03-02,830654,1211.310059,8952.169922,3090.22998
3876,2020-03-03,659376,1200.099976,8684.089844,3003.370117
3877,2020-03-04,544379,1188.280029,9018.089844,3130.120117
3878,2020-03-05,450252,1186.339966,8738.589844,3023.939941
3879,2020-03-06,483840,1183.680054,8575.620117,2972.370117
3880,2020-03-09,293897,1187.469971,7950.680176,2746.560059
3881,2020-03-10,668089,1187.699951,8344.25,2882.22998
3882,2020-03-11,666532,1199.959961,7952.049805,2741.379883
3883,2020-03-12,483822,1184.699951,7201.799805,2480.639893
3884,2020-03-13,980814,1189.390015,7874.879883,2711.02002
3885,2020-03-16,1242510,1209.969971,6904.589844,2386.129883
3886,2020-03-17,812823,1210.800049,7334.779785,2529.189941
3887,2020-03-18,979243,1232.040039,6989.839844,2398.100098
3888,2020-03-19,666723,1237.98999,7150.580078,2409.389893
3889,2020-03-20,1154230,1255.349976,6879.52002,2304.919922
3890,2020-03-23,997895,1256.880005,6860.669922,2237.399902
3891,2020-03-24,1033851,1253.949951,7417.859863,2447.330078
3892,2020-03-25,960786,1262.930054,7384.299805,2475.560059
3893,2020-03-26,1039579,1228.599976,7797.540039,2630.070068
3894,2020-03-27,988725,1231.079956,7502.379883,2541.469971
3895,2020-03-30,1217815,1212.189941,7774.149902,2626.649902
3896,2020-03-31,630830,1211.630005,7700.100098,2584.590088
3897,2020-04-01,858165,1222.699951,7360.580078,2470.5
3898,2020-04-02,720283,1216.660034,7487.310059,2526.899902
3899,2020-04-03,1086863,1234.72998,7373.080078,2488.649902
3900,2020-04-06,663454,1226.849976,7913.240234,2663.679932
3901,2020-04-07,655547,1235.800049,7887.259766,2659.409912
3902,2020-04-08,873091,1223.099976,8090.899902,2749.97998
3903,2020-04-09,588577,1215.310059,8153.580078,2789.820068
3904,2020-04-13,483720,1209.51001,8192.419922,2761.629883
3905,2020-04-14,413768,1211.040039,8515.740234,2846.060059
3906,2020-04-16,520725,1213.900024,8532.360352,2799.550049
3907,2020-04-17,841066,1222.550049,8650.139648,2874.560059
3908,2020-04-20,900031,1226.640015,8560.730469,2823.159912
3909,2020-04-21,663723,1215.26001,8263.230469,2736.560059
3910,2020-04-22,759150,1218.099976,8495.379883,2799.310059
3911,2020-04-23,611589,1230.849976,8494.75,2797.800049
3912,2020-04-24,1521478,1231.380005,8634.519531,2836.73999
3913,2020-04-27,928695,1232.449951,8730.160156,2878.47998
3914,2020-04-28,927347,1229.5,8607.730469,2863.389893
3915,2020-04-29,433549,1220.869995,8914.709961,2939.51001
3916,2020-05-04,676743,1220.400024,8710.709961,2842.73999
3917,2020-05-06,1104027,1223.780029,8854.389648,2848.419922
3918,2020-05-07,992225,1221.25,8979.660156,2881.189941
3919,2020-05-08,984024,1228.530029,9121.320313,2929.800049
3920,2020-05-11,732394,1218.630005,9192.339844,2930.189941
3921,2020-05-12,599328,1218.699951,9002.549805,2870.120117
3922,2020-05-13,1056584,1222.400024,8863.169922,2820.0
3923,2020-05-14,1014692,1225.650024,8943.719727,2852.5
3924,2020-05-15,866427,1226.550049,9014.55957,2863.699951
3925,2020-05-18,1050469,1225.459961,9234.830078,2953.909912
3926,2020-05-19,638906,1232.089966,9185.099609,2922.939941
3927,2020-05-20,917603,1224.199951,9375.780273,2971.610107
3928,2020-05-21,977544,1224.319946,9284.879883,2948.51001
3929,2020-05-22,1004395,1226.550049,9324.589844,2955.449951
3930,2020-05-26,1015069,1239.550049,9340.219727,2991.77002
3931,2020-05-27,1568016,1240.02002,9412.360352,3036.129883
3932,2020-05-28,1351505,1230.869995,9368.990234,3029.72998
3933,2020-05-29,1625154,1238.300049,9489.870117,3044.310059
3934,2020-06-01,3114298,1237.97998,9552.049805,3055.72998
3935,2020-06-02,1140644,1230.469971,9608.379883,3080.820068
3936,2020-06-03,689584,1222.98999,9682.910156,3122.870117
3937,2020-06-04,1476614,1219.140015,9615.80957,3112.350098
3938,2020-06-05,1052789,1215.819946,9814.080078,3193.929932
3939,2020-06-08,1061922,1215.380005,9924.75,3232.389893
3940,2020-06-09,1624752,1201.109985,9953.75,3207.179932
3941,2020-06-10,934440,1195.72998,10020.349609,3190.139893
3942,2020-06-11,1431071,1197.300049,9492.730469,3002.100098
3943,2020-06-12,1423978,1189.73999,9588.80957,3041.310059
3944,2020-06-15,1318334,1204.76001,9726.019531,3066.590088
3945,2020-06-16,1311773,1202.609985,9895.870117,3124.73999
3946,2020-06-17,1155474,1206.900024,9910.530273,3113.48999
3947,2020-06-18,1357900,1211.150024,9943.049805,3115.340088
3948,2020-06-19,744330,1214.349976,9946.120117,3097.73999
3949,2020-06-22,919945,1211.359985,10056.480469,3117.860107
3950,2020-06-23,1841479,1210.890015,10131.370117,3131.290039
3951,2020-06-24,2104075,1208.0,9909.169922,3050.330078
3952,2020-06-25,995065,1207.949951,10017.0,3083.76001
3953,2020-06-26,1196267,1205.25,9757.219727,3009.050049
3954,2020-06-29,937593,1201.52002,9874.150391,3053.23999
3955,2020-06-30,814814,1202.630005,10058.769531,3100.290039
3956,2020-07-01,862860,1198.48999,10154.629883,3115.860107
3957,2020-07-02,655711,1198.390015,10207.629883,3130.01001
3958,2020-07-06,971940,1198.170044,10433.650391,3179.719971
3959,2020-07-07,1211636,1198.5,10343.889648,3145.320068
3960,2020-07-08,1365047,1190.930054,10492.5,3169.939941
3961,2020-07-09,1353345,1195.699951,10547.75,3152.050049
3962,2020-07-10,2006662,1192.02002,10617.44043,3185.040039
3963,2020-07-13,2120904,1195.77002,10390.839844,3155.219971
3964,2020-07-14,1254800,1199.52002,10488.580078,3197.52002
3965,2020-07-15,1360849,1203.780029,10550.490234,3226.560059
3966,2020-07-16,1276196,1203.97998,10473.830078,3215.570068
3967,2020-07-17,1338814,1200.469971,10503.19043,3224.72998
3968,2020-07-20,926932,1204.22998,10767.089844,3251.840088
3969,2020-07-21,1556415,1202.530029,10680.360352,3257.300049
3970,2020-07-22,1179638,1200.030029,10706.129883,3276.02002
3971,2020-07-23,905784,1192.73999,10461.419922,3235.659912
3972,2020-07-24,1396607,1197.22998,10363.179688,3215.629883
3973,2020-07-27,1233584,1200.939941,10536.269531,3239.409912
3974,2020-07-28,691075,1200.48999,10402.089844,3218.439941
3975,2020-07-29,978238,1195.920044,10542.94043,3258.439941
3976,2020-07-30,964066,1199.369995,10587.80957,3246.219971
3977,2020-07-31,1150474,1190.72998,10745.269531,3271.120117
3978,2020-08-03,1567503,1189.560059,10902.799805,3294.610107
3979,2020-08-04,1341104,1193.390015,10941.169922,3306.51001
3980,2020-08-05,1330818,1191.76001,10998.400391,3327.77002
3981,2020-08-06,809939,1192.25,11108.070313,3349.159912
3982,2020-08-07,1032045,1185.180054,11010.980469,3351.280029
3983,2020-08-10,1063254,1183.170044,10968.360352,3360.469971
3984,2020-08-11,968592,1188.150024,10782.820313,3333.689941
3985,2020-08-12,665863,1185.189941,11012.240234,3380.350098
3986,2020-08-13,856711,1184.97998,11042.5,3373.429932
3987,2020-08-14,1406370,1182.75,11019.299805,3372.850098
3988,2020-08-18,608156,1184.119995,11210.839844,3389.780029
3989,2020-08-19,1494966,1183.099976,11146.459961,3374.850098
3990,2020-08-20,941038,1183.640015,11264.950195,3385.51001
3991,2020-08-21,1186809,1181.209961,11311.799805,3397.159912
3992,2020-08-24,781961,1184.290039,11379.719727,3431.280029
3993,2020-08-25,783392,1191.199951,11466.469727,3443.620117
3994,2020-08-26,897649,1188.25,11665.05957,3478.72998
3995,2020-08-27,1155853,1186.459961,11625.339844,3484.550049
3996,2020-08-28,1232239,1183.849976,11695.629883,3508.01001
3997,2020-08-31,969408,1186.579956,11775.459961,3500.310059
3998,2020-09-01,1528978,1179.589966,11939.669922,3526.649902
3999,2020-09-02,691864,1187.040039,12056.44043,3580.840088
4000,2020-09-03,808064,1184.920044,11458.099609,3455.060059
4001,2020-09-04,776547,1188.650024,11313.129883,3426.959961
4002,2020-09-08,1308247,1186.420044,10847.69043,3331.840088
4003,2020-09-09,989171,1186.810059,11141.55957,3398.959961
4004,2020-09-10,925825,1189.23999,10919.589844,3339.189941
4005,2020-09-11,834946,1184.380005,10853.549805,3340.969971
4006,2020-09-14,517023,1187.22998,11056.650391,3383.540039
4007,2020-09-15,608816,1186.969971,11190.320313,3401.199951
4008,2020-09-16,797985,1180.839966,11050.469727,3385.48999
4009,2020-09-17,696219,1179.25,10910.280273,3357.01001
4010,2020-09-18,823516,1172.069946,10793.280273,3319.469971
4011,2020-09-21,750488,1168.650024,10778.799805,3281.060059
4012,2020-09-22,656024,1163.98999,10963.639648,3315.570068
4013,2020-09-23,864846,1163.849976,10632.990234,3236.919922
4014,2020-09-24,984136,1162.5,10672.269531,3246.590088
4015,2020-09-25,848971,1169.72998,10913.55957,3298.459961
4016,2020-09-28,648182,1168.5,11117.530273,3351.600098
4017,2020-09-29,724465,1173.439941,11085.25,3335.469971
4018,2020-10-05,765489,1166.410034,11332.490234,3408.600098
4019,2020-10-06,906516,1165.359985,11154.599609,3360.969971
4020,2020-10-07,868540,1156.089966,11364.599609,3419.439941
4021,2020-10-08,534644,1163.890015,11420.980469,3446.830078
4022,2020-10-12,756735,1156.5,11876.259766,3534.219971
4023,2020-10-13,914860,1142.650024,11863.900391,3511.929932
4024,2020-10-14,636487,1146.400024,11768.730469,3488.669922
4025,2020-10-15,759464,1147.890015,11713.870117,3483.340088
4026,2020-10-16,624097,1146.310059,11671.55957,3483.810059
4027,2020-10-19,446832,1144.130005,11478.879883,3426.919922
4028,2020-10-20,434420,1141.180054,11516.490234,3443.120117
4029,2020-10-21,535870,1137.0,11484.69043,3435.560059
4030,2020-10-22,640501,1136.0,11506.009766,3453.48999
4031,2020-10-23,416425,1132.030029,11548.280273,3465.389893
4032,2020-10-26,451654,1134.150024,11358.94043,3400.969971
4033,2020-10-27,349163,1127.76001,11431.349609,3390.679932
4034,2020-10-28,2071432,1131.640015,11004.870117,3271.030029
4035,2020-10-29,698195,1128.22998,11185.589844,3310.110107
4036,2020-10-30,785050,1134.180054,10911.589844,3269.959961
4037,2020-11-02,939833,1129.52002,10957.610352,3310.23999
4038,2020-11-03,503831,1135.609985,11160.570313,3369.159912
4039,2020-11-04,1066923,1132.140015,11590.780273,3443.439941
4040,2020-11-05,1623712,1130.329956,11890.929688,3510.449951
4041,2020-11-06,1082388,1129.73999,11895.230469,3509.439941
4042,2020-11-09,968971,1122.630005,11713.780273,3550.5
4043,2020-11-10,678531,1121.150024,11553.860352,3545.530029
4044,2020-11-11,1728995,1118.689941,11786.429688,3572.659912
4045,2020-11-12,1183499,1116.079956,11709.589844,3537.01001
4046,2020-11-13,1016673,1111.449951,11829.290039,3585.149902
4047,2020-11-16,710865,1114.910034,11924.129883,3626.909912
4048,2020-11-17,887878,1107.76001,11899.339844,3609.530029
4049,2020-11-18,816320,1106.089966,11801.599609,3567.790039
4050,2020-11-19,912899,1104.949951,11904.709961,3581.870117
4051,2020-11-20,520114,1105.900024,11854.969727,3557.540039
4052,2020-11-23,439077,1114.140015,11880.629883,3577.590088
4053,2020-11-24,565213,1113.829956,12036.790039,3635.409912
4054,2020-11-25,809745,1113.079956,12094.400391,3629.649902
4055,2020-11-27,797094,1104.48999,12205.849609,3638.350098
4056,2020-11-30,417510,1105.560059,12198.740234,3621.629883
4057,2020-12-01,1176272,1104.329956,12355.110352,3662.449951
4058,2020-12-02,709278,1108.51001,12349.370117,3669.01001
4059,2020-12-03,601596,1106.280029,12377.179688,3666.719971
4060,2020-12-04,740985,1099.380005,12464.230469,3699.120117
4061,2020-12-07,1174932,1091.319946,12519.950195,3691.959961
4062,2020-12-08,821860,1083.780029,12582.769531,3702.25
4063,2020-12-09,566981,1083.680054,12338.950195,3672.820068
4064,2020-12-10,533304,1084.859985,12405.80957,3668.100098
4065,2020-12-11,959427,1086.359985,12377.870117,3663.459961
4066,2020-12-14,503588,1086.369995,12440.040039,3647.48999
4067,2020-12-15,555272,1091.579956,12595.05957,3694.620117
4068,2020-12-16,491995,1092.060059,12658.19043,3701.169922
4069,2020-12-17,381896,1088.209961,12764.75,3722.47998
4070,2020-12-18,522344,1091.650024,12755.639648,3709.409912
4071,2020-12-21,487305,1092.160034,12742.519531,3694.919922
4072,2020-12-22,473545,1098.97998,12807.919922,3687.26001
4073,2020-12-23,750095,1101.859985,12771.110352,3690.01001
4074,2020-12-24,508019,1107.97998,12804.730469,3703.060059
4075,2020-12-28,453095,1104.800049,12899.419922,3735.360107
4076,2020-12-29,537848,1099.089966,12850.219727,3727.040039
4077,2020-12-30,506090,1095.0,12870.0,3732.040039
4078,2021-01-04,1190327,1092.619995,12698.450195,3700.649902
4079,2021-01-05,947178,1084.72998,12818.959961,3726.860107
4080,2021-01-06,912657,1086.619995,12740.790039,3748.139893
4081,2021-01-07,1375856,1086.449951,13067.480469,3803.790039
4082,2021-01-08,1155734,1086.949951,13201.980469,3824.679932
4083,2021-01-11,3175396,1093.069946,13036.429688,3799.610107
4084,2021-01-12,2765169,1092.819946,13072.429688,3801.189941
4085,2021-01-13,1573299,1096.449951,13128.950195,3809.840088
4086,2021-01-14,1894304,1093.540039,13112.639648,3795.540039
4087,2021-01-15,1548585,1097.109985,12998.5,3768.25
4088,2021-01-19,864969,1102.959961,13197.179688,3798.909912
4089,2021-01-20,880238,1103.099976,13457.25,3851.850098
4090,2021-01-21,885472,1100.98999,13530.910156,3853.070068
4091,2021-01-22,1941446,1096.25,13543.05957,3841.469971
4092,2021-01-25,3303950,1099.900024,13635.990234,3855.360107
4093,2021-01-26,1593848,1104.640015,13626.05957,3849.620117
4094,2021-01-27,1247284,1101.72998,13270.599609,3750.77002
4095,2021-01-28,1149246,1101.0,13337.160156,3787.379883
4096,2021-01-29,2285696,1107.5,13070.69043,3714.23999
4097,2021-02-01,1607894,1112.290039,13403.389648,3773.860107
4098,2021-02-02,988630,1117.430054,13612.780273,3826.310059
4099,2021-02-03,1951062,1116.880005,13610.540039,3830.169922
4100,2021-02-04,1197680,1113.609985,13777.740234,3871.73999
4101,2021-02-05,1160116,1113.150024,13856.299805,3886.830078
4102,2021-02-08,982325,1119.130005,13987.639648,3915.590088
4103,2021-02-09,712484,1116.849976,14007.700195,3911.22998
4104,2021-02-10,667655,1116.329956,13972.530273,3909.879883
4105,2021-02-16,1172475,1103.369995,14047.5,3932.590088
4106,2021-02-17,1567108,1102.23999,13965.490234,3931.330078
4107,2021-02-18,1161595,1106.459961,13865.360352,3913.969971
4108,2021-02-19,1020222,1104.550049,13874.459961,3906.709961
4109,2021-02-22,1047043,1106.219971,13533.049805,3876.5
4110,2021-02-23,1289395,1103.939941,13465.200195,3881.370117
4111,2021-02-24,1017577,1110.670044,13597.969727,3925.429932
4112,2021-02-25,1078485,1109.310059,13119.429688,3829.340088
4113,2021-02-26,757476,1107.209961,13192.349609,3811.149902
4114,2021-03-02,1170208,1119.130005,13358.790039,3870.290039
4115,2021-03-03,1240322,1101.829956,12997.75,3819.719971
4116,2021-03-04,1287551,1124.329956,12723.469727,3768.469971
4117,2021-03-05,1585134,1129.5,12920.150391,3841.939941
